Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Frame,X/pixels,Y/pixels,Normalised intensity/AU,Included in distribution?,
30942,242.113,1.94076e+006,1755,12.8581,367.121,40.2182,False,
30942,242.113,1.94076e+006,1756,16.8025,364.993,14.6357,False,
30943,219.235,2.14329e+006,1753,273.714,393.049,14.2728,False,
30943,219.235,2.14329e+006,1754,274.479,389.014,31.0635,False,
30943,219.235,2.14329e+006,1755,273.352,390.469,10.2498,False,
30956,131.468,3.57414e+006,1754,355.149,136.963,16.1832,False,
30956,131.468,3.57414e+006,1755,353.481,140.597,28.7003,False,
30959,672.762,698440,1754,193.327,170.557,41.2245,False,
30959,672.762,698440,1755,191.722,171.323,42.2029,False,
30959,672.762,698440,1756,191.749,172.435,28.6504,False,
30959,672.762,698440,1757,194.418,173.407,38.1999,False,
30962,126.437,3.71635e+006,1754,305.471,209.237,9.50125,True,
30962,126.437,3.71635e+006,1755,308.454,208.292,26.2295,True,
30962,126.437,3.71635e+006,1756,305.483,207.741,24.5039,True,
30962,126.437,3.71635e+006,1757,303.463,200.726,18.9343,True,
30962,126.437,3.71635e+006,1758,301.717,200.376,34.6517,True,
30963,6315.6,74400.5,1757,610.64,223.353,16.2986,False,
30963,6315.6,74400.5,1758,609.721,222.916,46.5611,False,
30967,8386.87,56026.1,1754,625.326,283.254,48.1147,False,
30967,8386.87,56026.1,1755,624.502,282.757,39.3248,False,
30972,223.136,2.10581e+006,1754,276.56,362.264,16.2294,False,
30972,223.136,2.10581e+006,1755,273.962,359.966,16.4422,False,
30977,349.738,1.34353e+006,1754,389.341,423.169,18.6478,True,
30977,349.738,1.34353e+006,1755,392.216,420.606,40.5514,True,
30977,349.738,1.34353e+006,1756,392.678,421.881,44.2072,True,
30977,349.738,1.34353e+006,1757,393.345,421.623,27.9193,True,
30977,349.738,1.34353e+006,1758,395.733,421.334,41.3219,True,
30977,349.738,1.34353e+006,1759,391.313,421.206,31.3517,True,
30977,349.738,1.34353e+006,1760,392.256,423.654,25.7657,True,
30977,349.738,1.34353e+006,1761,395.495,422.797,43.8575,True,
30977,349.738,1.34353e+006,1762,395.545,423.117,49.582,True,
30977,349.738,1.34353e+006,1763,396.666,420.846,50.223,True,
30978,82.7559,5.67795e+006,1754,248.703,13.1334,36.8204,False,
30978,82.7559,5.67795e+006,1755,245.638,8.66231,35.9563,False,
30979,287.773,1.63283e+006,1754,45.7133,308.904,42.7299,False,
30979,287.773,1.63283e+006,1755,43.8863,310.969,37.614,False,
30979,287.773,1.63283e+006,1756,47.3094,310.594,45.3603,False,
30979,287.773,1.63283e+006,1757,44.8949,311.731,38.7796,False,
30981,166.24,2.82653e+006,1755,361.842,22.6449,33.3431,False,
30981,166.24,2.82653e+006,1756,362.043,25.7713,43.1275,False,
30981,166.24,2.82653e+006,1757,363.194,21.9082,15.776,False,
30987,131.792,3.56535e+006,1755,71.8894,219.566,48.6155,True,
30987,131.792,3.56535e+006,1756,70.0218,220.547,46.12,True,
30987,131.792,3.56535e+006,1757,71.0103,216.481,54.5524,True,
30987,131.792,3.56535e+006,1758,67.296,221.281,40.5816,True,
30987,131.792,3.56535e+006,1759,68.8402,218.786,49.5545,True,
30989,26189.1,17942,1757,89.0385,217.577,21.2535,False,
30989,26189.1,17942,1758,88.8214,217.929,22.0558,False,
30990,63.886,7.35504e+006,1755,91.6512,238.323,44.6877,False,
30990,63.886,7.35504e+006,1756,85.593,235.903,48.0588,False,
30999,274.743,1.71027e+006,1755,300.38,324.119,24.5261,False,
30999,274.743,1.71027e+006,1756,302.823,322.33,38.667,False,
31005,360.261,1.30429e+006,1755,351.096,454.654,14.7216,False,
31005,360.261,1.30429e+006,1756,351.558,456.082,20.4863,False,
31005,360.261,1.30429e+006,1757,349.711,453.208,20.1577,False,
31008,101.295,4.63877e+006,1767,16.9041,167.434,31.8454,False,
31008,101.295,4.63877e+006,1768,20.3536,170.939,45.6209,False,
31009,201.551,2.33134e+006,1755,625.435,320.744,45.8295,False,
31009,201.551,2.33134e+006,1756,628.944,320.584,54.1507,False,
31009,201.551,2.33134e+006,1757,630.994,323.536,37.4042,False,
31012,48.6948,9.64956e+006,1756,363.655,64.7175,30.8401,False,
31012,48.6948,9.64956e+006,1757,356.285,63.4276,10.8911,False,
31015,269.842,1.74133e+006,1756,165.332,80.553,56.6538,False,
31015,269.842,1.74133e+006,1757,165.398,77.4547,38.547,False,
31015,269.842,1.74133e+006,1758,164.603,74.7877,39.982,False,
31016,121.792,3.85809e+006,1756,211.549,69.8613,8.73928,False,
31016,121.792,3.85809e+006,1757,215.771,68.0806,29.2819,False,
31019,26189.1,17942,1756,89.2443,193.178,116.777,False,
31019,26189.1,17942,1757,89.8632,192.791,119.254,False,
31025,393.905,1.19289e+006,1756,440.243,40.6694,40.6855,False,
31025,393.905,1.19289e+006,1757,440.434,41.5485,62.4933,False,
31025,393.905,1.19289e+006,1758,444.097,41.4287,19.9402,False,
31026,344.437,1.36421e+006,1756,303.332,105.038,38.6132,False,
31026,344.437,1.36421e+006,1757,304.587,102.736,10.0721,False,
31028,201.576,2.33105e+006,1756,352.455,386.272,35.7958,False,
31028,201.576,2.33105e+006,1757,355.022,389.54,62.4153,False,
31028,201.576,2.33105e+006,1758,354.901,387.018,36.4671,False,
31036,221.847,2.11805e+006,1757,162.729,114.509,7.59203,False,
31036,221.847,2.11805e+006,1758,165.58,114.236,40.585,False,
31036,221.847,2.11805e+006,1759,166.953,115.328,36.3951,False,
31036,221.847,2.11805e+006,1760,167.012,110.756,16.8474,False,
31038,175.947,2.67061e+006,1757,90.3255,228.59,63.0052,False,
31038,175.947,2.67061e+006,1758,89.589,229.569,67.9894,False,
31038,175.947,2.67061e+006,1759,90.4895,226.894,68.2664,False,
31038,175.947,2.67061e+006,1760,94.7602,223.353,49.5834,False,
31045,244.439,1.92229e+006,1757,466.862,297.736,17.3416,False,
31045,244.439,1.92229e+006,1758,466.754,294.092,14.083,False,
31045,244.439,1.92229e+006,1759,465.722,291.909,22.6802,False,
31046,65.0177,7.22702e+006,1757,70.8868,307.642,14.2202,False,
31046,65.0177,7.22702e+006,1758,62.9078,308.788,29.2714,False,
31046,65.0177,7.22702e+006,1759,58.9182,309.299,30.4163,False,
31047,1790.1,262490,1757,562.491,320.784,33.2664,False,
31047,1790.1,262490,1758,562.595,321.991,28.3648,False,
31050,1594.95,294608,1757,186.636,460.176,22.7042,False,
31050,1594.95,294608,1758,186.69,461.439,36.4923,False,
31051,125.923,3.73151e+006,1757,305.357,131.372,30.2073,True,
31051,125.923,3.73151e+006,1758,301.962,135,54.06,True,
31051,125.923,3.73151e+006,1759,302.57,131.891,36.44,True,
31051,125.923,3.73151e+006,1760,301.973,130.52,62.3438,True,
31051,125.923,3.73151e+006,1761,299.292,127.433,39.0143,True,
31051,125.923,3.73151e+006,1762,293.27,129.834,25.5546,True,
31052,926.681,507061,1757,223.796,234.698,32.7056,False,
31052,926.681,507061,1758,223.212,233.055,30.4253,False,
31056,357.698,1.31363e+006,1758,554.872,120.977,10.7811,False,
31056,357.698,1.31363e+006,1759,554.74,118.642,33.4033,False,
31056,357.698,1.31363e+006,1760,554.362,115.866,34.3506,False,
31058,1033,454873,1758,79.7371,187.872,96.5987,False,
31058,1033,454873,1759,77.9971,188.06,95.5602,False,
31060,26189.1,17942,1758,109.93,205.854,64.3856,False,
31060,26189.1,17942,1759,109.809,205.79,66.8363,False,
31061,160.736,2.92332e+006,1758,175.748,228.967,36.6646,True,
31061,160.736,2.92332e+006,1759,174.433,227.002,15.1369,True,
31061,160.736,2.92332e+006,1760,176.167,226.447,28.1429,True,
31061,160.736,2.92332e+006,1761,171.828,228.981,37.8883,True,
31061,160.736,2.92332e+006,1762,173.943,230.017,25.4772,True,
31061,160.736,2.92332e+006,1763,167.578,228.653,28.3624,True,
31065,80.459,5.84004e+006,1758,168.935,305.423,11.0618,False,
31065,80.459,5.84004e+006,1759,170.254,300.414,14.2202,False,
31066,100.903,4.65679e+006,1758,480.395,398.539,31.0536,False,
31066,100.903,4.65679e+006,1759,485.695,397.224,22.6185,False,
31066,100.903,4.65679e+006,1760,487,393.129,24.3155,False,
31069,188.583,2.49166e+006,1758,274.28,297.679,61.7536,True,
31069,188.583,2.49166e+006,1759,272.296,298.461,28.7228,True,
31069,188.583,2.49166e+006,1760,265.3,296.24,43.0737,True,
31069,188.583,2.49166e+006,1761,264.488,296.772,48.9417,True,
31069,188.583,2.49166e+006,1762,264.272,296.034,60.9138,True,
31069,188.583,2.49166e+006,1763,266.682,297.418,60.5621,True,
31069,188.583,2.49166e+006,1764,266.576,301.475,44.1185,True,
31069,188.583,2.49166e+006,1765,267.094,298.621,61.0205,True,
31069,188.583,2.49166e+006,1766,266.782,301.331,51.1904,True,
31069,188.583,2.49166e+006,1767,266.966,299.573,32.0916,True,
31069,188.583,2.49166e+006,1768,267.6,301.382,54.5556,True,
31069,188.583,2.49166e+006,1769,266.062,298.166,52.4948,True,
31069,188.583,2.49166e+006,1770,266.004,297.565,58.2652,True,
31069,188.583,2.49166e+006,1771,265.107,296.572,60.8629,True,
31069,188.583,2.49166e+006,1772,263.657,295.862,43.8575,True,
31069,188.583,2.49166e+006,1773,264.842,298.576,51.8405,True,
31069,188.583,2.49166e+006,1774,264.681,292.242,45.5619,True,
31069,188.583,2.49166e+006,1775,266.336,297.846,39.0815,True,
31069,188.583,2.49166e+006,1776,269.274,292.956,49.7569,True,
31069,188.583,2.49166e+006,1777,267.58,293.569,33.1258,True,
31069,188.583,2.49166e+006,1778,267.671,291.769,57.103,True,
31069,188.583,2.49166e+006,1779,268.333,290.224,59.794,True,
31069,188.583,2.49166e+006,1780,264.782,289.853,60.561,True,
31069,188.583,2.49166e+006,1781,265.021,295.657,47.3209,True,
31069,188.583,2.49166e+006,1782,265.696,292.189,53.1814,True,
31069,188.583,2.49166e+006,1783,266.043,288.507,32.8044,True,
31069,188.583,2.49166e+006,1784,265.861,289.148,38.0757,True,
31071,135.398,3.47038e+006,1759,363.066,25.655,37.3869,True,
31071,135.398,3.47038e+006,1760,358.904,23.0521,37.6927,True,
31071,135.398,3.47038e+006,1761,360.073,24.5249,35.9279,True,
31071,135.398,3.47038e+006,1762,355.671,20.4083,28.007,True,
31071,135.398,3.47038e+006,1763,359.76,23.9078,36.9985,True,
31071,135.398,3.47038e+006,1764,358.224,23.2434,40.5547,True,
31074,75.245,6.24472e+006,1759,507.725,85.1127,26.2646,False,
31074,75.245,6.24472e+006,1760,509.191,90.2616,25.3014,False,
31076,99.0077,4.74593e+006,1759,363.711,116.894,13.1937,False,
31076,99.0077,4.74593e+006,1760,365.344,121.434,26.1658,False,
31076,99.0077,4.74593e+006,1761,369.289,117.345,25.013,False,
31076,99.0077,4.74593e+006,1762,368.242,120.607,42.24,False,
31077,230.985,2.03426e+006,1759,207.42,182.299,8.48614,False,
31077,230.985,2.03426e+006,1760,204.759,180.139,49.7535,False,
31078,313.132,1.50059e+006,1759,427.712,197.05,23.5511,False,
31078,313.132,1.50059e+006,1760,424.702,197.056,33.2018,False,
31082,192.557,2.44023e+006,1759,627.752,282.945,28.5324,True,
31082,192.557,2.44023e+006,1760,626.663,280.936,37.1263,True,
31082,192.557,2.44023e+006,1761,625.586,286.062,28.8848,True,
31082,192.557,2.44023e+006,1762,626.029,280.132,43.3787,True,
31082,192.557,2.44023e+006,1763,622.988,285.328,29.8693,True,
31082,192.557,2.44023e+006,1764,623.232,278.893,29.5713,True,
31082,192.557,2.44023e+006,1765,622.212,281.63,38.3592,True,
31082,192.557,2.44023e+006,1766,621.544,279.718,42.5406,True,
31082,192.557,2.44023e+006,1767,618.955,283.4,33.25,True,
31082,192.557,2.44023e+006,1768,618.509,279.419,44.6351,True,
31082,192.557,2.44023e+006,1769,618.694,277.832,42.2561,True,
31082,192.557,2.44023e+006,1770,619.685,280.559,29.8705,True,
31082,192.557,2.44023e+006,1771,620.024,282.099,46.4284,True,
31082,192.557,2.44023e+006,1772,622.273,280.643,32.7889,True,
31082,192.557,2.44023e+006,1773,622.052,282.965,41.9495,True,
31082,192.557,2.44023e+006,1774,618.991,282.571,50.8914,True,
31082,192.557,2.44023e+006,1775,622.157,281.972,40.3644,True,
31082,192.557,2.44023e+006,1776,619.428,283.135,46.9596,True,
31082,192.557,2.44023e+006,1777,621.808,281.77,43.6621,True,
31082,192.557,2.44023e+006,1778,622.359,281.55,22.3656,True,
31082,192.557,2.44023e+006,1779,623.258,278.22,31.3734,True,
31082,192.557,2.44023e+006,1780,625.185,277.789,42.2666,True,
31082,192.557,2.44023e+006,1781,624.709,277.832,23.2922,True,
31082,192.557,2.44023e+006,1782,622.175,277.819,43.0168,True,
31082,192.557,2.44023e+006,1783,622.184,274.854,38.8323,True,
31082,192.557,2.44023e+006,1784,626.17,271.91,54.026,True,
31082,192.557,2.44023e+006,1785,627.44,271.406,32.9547,True,
31082,192.557,2.44023e+006,1786,624.141,272.249,51.3492,True,
31082,192.557,2.44023e+006,1787,623.758,272.68,39.245,True,
31082,192.557,2.44023e+006,1788,623.912,276.02,37.7676,True,
31082,192.557,2.44023e+006,1789,624.442,274.254,35.9478,True,
31082,192.557,2.44023e+006,1790,620.38,273.455,47.8642,True,
31082,192.557,2.44023e+006,1791,619.178,273.909,34.7773,True,
31082,192.557,2.44023e+006,1792,623.292,273.452,42.6549,True,
31082,192.557,2.44023e+006,1793,620.333,273.23,37.3093,True,
31082,192.557,2.44023e+006,1794,625.619,273.647,22.8314,True,
31082,192.557,2.44023e+006,1795,622.332,272.606,42.5806,True,
31082,192.557,2.44023e+006,1796,627.607,272.135,33.5448,True,
31082,192.557,2.44023e+006,1797,625.496,271.982,44.1655,True,
31082,192.557,2.44023e+006,1798,631.003,271.675,27.8093,True,
31085,529.225,887872,1759,594.974,375.715,30.8589,False,
31085,529.225,887872,1760,596.453,374.086,28.8423,False,
31086,99.1186,4.74062e+006,1759,273.311,395.988,20.2774,False,
31086,99.1186,4.74062e+006,1760,278.362,397.357,15.4487,False,
31087,274.382,1.71251e+006,1759,349.898,458.112,14.3061,False,
31087,274.382,1.71251e+006,1760,352.207,454.024,18.8982,False,
31087,274.382,1.71251e+006,1761,353.322,454.424,17.4883,False,
31087,274.382,1.71251e+006,1762,355.108,454.095,12.5724,False,
31087,274.382,1.71251e+006,1763,355.005,451.344,9.06831,False,
31088,179.943,2.61129e+006,1759,432.527,44.6205,43.6972,True,
31088,179.943,2.61129e+006,1760,435.771,43.4586,50.8767,True,
31088,179.943,2.61129e+006,1761,437.248,42.459,37.6411,True,
31088,179.943,2.61129e+006,1762,435.881,42.4126,64.4628,True,
31088,179.943,2.61129e+006,1763,433.641,41.3716,46.179,True,
31088,179.943,2.61129e+006,1764,437.098,39.337,52.2456,True,
31088,179.943,2.61129e+006,1765,438.872,45.4536,35.9345,True,
31089,1357.01,346263,1754,608.559,218.74,38.5258,False,
31089,1357.01,346263,1755,610.157,218.237,37.8694,False,
31089,1357.01,346263,1756,608.864,217.506,35.9554,False,
31090,149.759,3.13761e+006,1755,100.649,222.089,38.0175,False,
31090,149.759,3.13761e+006,1756,97.137,219.702,38.149,False,
31094,84.1342,5.58493e+006,1760,86.366,199.181,141.282,False,
31094,84.1342,5.58493e+006,1761,81.6546,204.617,138.04,False,
31094,84.1342,5.58493e+006,1762,81.4683,205.426,141.419,False,
31097,442.619,1.0616e+006,1760,514.146,264.159,20.3946,False,
31097,442.619,1.0616e+006,1761,513.777,266.332,25.5573,False,
31102,211.609,2.22053e+006,1760,223.005,232.75,38.9348,True,
31102,211.609,2.22053e+006,1761,224.822,232.459,31.6491,True,
31102,211.609,2.22053e+006,1762,223.314,231.703,42.4195,True,
31102,211.609,2.22053e+006,1763,225.02,231.924,41.5169,True,
31102,211.609,2.22053e+006,1764,228.545,229.969,61.2412,True,
31102,211.609,2.22053e+006,1765,231.991,229.299,52.1562,True,
31102,211.609,2.22053e+006,1766,228.034,228.397,31.7437,True,
31102,211.609,2.22053e+006,1767,232.636,228.824,75.0307,True,
31102,211.609,2.22053e+006,1768,235.243,230.204,53.4134,True,
31102,211.609,2.22053e+006,1769,232.16,230.384,70.0325,True,
31102,211.609,2.22053e+006,1770,234.986,230.215,78.1281,True,
31102,211.609,2.22053e+006,1771,234.172,229.78,80.4715,True,
31102,211.609,2.22053e+006,1772,239.682,229.702,75.5691,True,
31102,211.609,2.22053e+006,1773,240.069,227.562,69.0104,True,
31102,211.609,2.22053e+006,1774,237.728,230.67,87.3698,True,
31102,211.609,2.22053e+006,1775,236.433,227.921,43.6792,True,
31102,211.609,2.22053e+006,1776,239.342,227.136,76.0884,True,
31102,211.609,2.22053e+006,1777,246.136,226.409,13.8242,True,
31102,211.609,2.22053e+006,1778,246.076,229.076,23.9442,True,
31103,26189.1,17942,1760,39.9855,310.26,52.2235,False,
31103,26189.1,17942,1761,39.7162,309.679,48.8567,False,
31104,230.249,2.04076e+006,1761,391.529,75.1065,27.8973,True,
31104,230.249,2.04076e+006,1762,389.529,72.2295,36.2817,True,
31104,230.249,2.04076e+006,1763,389.515,70.3356,32.1658,True,
31104,230.249,2.04076e+006,1764,392.041,72.9508,40.1419,True,
31104,230.249,2.04076e+006,1765,391.973,78.0124,41.0565,True,
31104,230.249,2.04076e+006,1766,390.425,77.1996,36.4559,True,
31104,230.249,2.04076e+006,1767,393.072,76.4315,35.9364,True,
31104,230.249,2.04076e+006,1768,390.695,73.4689,43.5238,True,
31104,230.249,2.04076e+006,1769,389.62,74.6603,40.5942,True,
31104,230.249,2.04076e+006,1770,388.686,74.7297,37.8658,True,
31104,230.249,2.04076e+006,1771,390.416,70.1539,20.8734,True,
31104,230.249,2.04076e+006,1772,391.139,66.6241,41.7916,True,
31104,230.249,2.04076e+006,1773,390.668,67.9553,36.9257,True,
31107,242.493,1.93773e+006,1761,305.241,102.303,40.1436,False,
31107,242.493,1.93773e+006,1762,305.145,99.6615,42.9391,False,
31107,242.493,1.93773e+006,1763,302.911,101.304,44.9984,False,
31107,242.493,1.93773e+006,1764,307.039,101.341,31.1828,False,
31113,1834.25,256172,1761,110.974,207.356,61.7376,False,
31113,1834.25,256172,1762,110.898,206.741,57.2752,False,
31113,1834.25,256172,1763,111.332,208.277,56.1647,False,
31113,1834.25,256172,1764,110.246,207.587,66.9641,False,
31113,1834.25,256172,1765,111.294,206.862,66.8755,False,
31113,1834.25,256172,1766,110.651,206.816,64.0445,False,
31113,1834.25,256172,1767,110.328,205.66,68.0075,False,
31113,1834.25,256172,1768,109.993,206.796,65.9667,False,
31113,1834.25,256172,1769,110.009,206.142,61.1404,False,
31113,1834.25,256172,1770,110.197,208.389,61.0612,False,
31113,1834.25,256172,1771,110.071,207.146,61.3096,False,
31114,346.953,1.35432e+006,1761,340.984,235.678,29.6771,False,
31114,346.953,1.35432e+006,1762,338.117,235.283,32.792,False,
31117,250.489,1.87587e+006,1761,437.056,379.628,15.1369,False,
31117,250.489,1.87587e+006,1762,438.839,380.899,19.4875,False,
31117,250.489,1.87587e+006,1763,442.027,381.11,17.0564,False,
31117,250.489,1.87587e+006,1764,444.634,379.386,11.0062,False,
31117,250.489,1.87587e+006,1765,441.595,381.905,26.1137,False,
31120,62.2235,7.55155e+006,1761,479.563,398.708,30.9085,True,
31120,62.2235,7.55155e+006,1762,478.429,394.423,38.975,True,
31120,62.2235,7.55155e+006,1763,480.08,389.511,48.7303,True,
31120,62.2235,7.55155e+006,1764,482.288,383.294,16.6235,True,
31120,62.2235,7.55155e+006,1765,481.406,390.109,49.1396,True,
31123,72.171,6.5107e+006,1762,162.56,78.5478,60.6015,False,
31123,72.171,6.5107e+006,1763,158.408,82.3044,70.5347,False,
31125,619.771,758157,1762,163.761,114.438,24.5455,False,
31125,619.771,758157,1763,163.725,112.868,39.6775,False,
31125,619.771,758157,1764,162.136,110.903,33.9225,False,
31127,3373.65,139281,1762,394.813,150.914,12.8033,False,
31127,3373.65,139281,1763,394.441,151.813,23.0216,False,
31131,163.05,2.88184e+006,1762,468.325,282.3,13.1886,False,
31131,163.05,2.88184e+006,1763,468.565,285.883,20.3796,False,
31133,126.422,3.71677e+006,1762,54.1037,309.874,58.8099,False,
31133,126.422,3.71677e+006,1763,49.8509,311.32,60.6431,False,
31141,4518.53,103990,1763,398.591,33.2542,24.901,False,
31141,4518.53,103990,1764,399.016,34.08,32.9681,False,
31142,310.645,1.51261e+006,1763,217.592,67.817,24.4189,False,
31142,310.645,1.51261e+006,1764,214.585,67.961,27.5768,False,
31143,594.204,790779,1763,597.529,69.6274,26.7172,False,
31143,594.204,790779,1764,597.438,68.841,30.1859,False,
31143,594.204,790779,1765,599.386,70.4169,42.7594,False,
31143,594.204,790779,1766,601.107,68.5333,29.6783,False,
31144,155.695,3.01798e+006,1763,50.9465,103.941,36.6265,True,
31144,155.695,3.01798e+006,1764,53.2089,104.183,40.8635,True,
31144,155.695,3.01798e+006,1765,46.8643,101.561,38.4869,True,
31144,155.695,3.01798e+006,1766,46.864,103.162,40.1045,True,
31144,155.695,3.01798e+006,1767,46.8053,103.098,41.1691,True,
31144,155.695,3.01798e+006,1768,42.5605,101.686,33.2623,True,
31144,155.695,3.01798e+006,1769,47.1714,104.75,50.3984,True,
31144,155.695,3.01798e+006,1770,49.2536,101.877,41.1898,True,
31144,155.695,3.01798e+006,1771,53.5757,102.06,41.7892,True,
31147,396.905,1.18387e+006,1763,310.214,134.801,19.0794,False,
31147,396.905,1.18387e+006,1764,308.415,136.449,12.373,False,
31149,68.1895,6.89085e+006,1763,201.525,179.471,58.2073,False,
31149,68.1895,6.89085e+006,1764,202.668,176.619,59.3915,False,
31149,68.1895,6.89085e+006,1765,195.943,172.073,27.6373,False,
31150,102.952,4.56413e+006,1763,80.1679,194.186,114.698,False,
31150,102.952,4.56413e+006,1764,79.3246,196.181,124.714,False,
31150,102.952,4.56413e+006,1765,77.8805,201.97,125.702,False,
31151,1361.58,345102,1763,301.434,200.406,41.3079,False,
31151,1361.58,345102,1764,301.588,201.749,21.0424,False,
31164,19509,24085.5,1764,594.595,372.895,28.8246,False,
31164,19509,24085.5,1765,594.968,373.508,9.95987,False,
31165,72.6941,6.46385e+006,1763,471.533,408.989,12.1339,False,
31165,72.6941,6.46385e+006,1764,473.355,403.378,50.0865,False,
31165,72.6941,6.46385e+006,1765,479.645,407.313,12.2956,False,
31165,72.6941,6.46385e+006,1766,477.153,408.999,23.8644,False,
31168,3594.95,130707,1763,513.607,266.957,37.8883,False,
31168,3594.95,130707,1764,514.742,266.925,15.2624,False,
31169,1078.45,435705,1763,494.391,310.282,27.6582,False,
31169,1078.45,435705,1764,492.505,309.22,55.064,False,
31169,1078.45,435705,1765,492.803,308.532,46.6086,False,
31169,1078.45,435705,1766,491.834,306.917,31.7179,False,
31172,106.634,4.40652e+006,1764,291.122,124.225,31.8999,False,
31172,106.634,4.40652e+006,1765,286.83,126.362,23.9925,False,
31173,169.072,2.77919e+006,1764,367.454,116.32,30.1938,True,
31173,169.072,2.77919e+006,1765,366.357,121.067,22.5657,True,
31173,169.072,2.77919e+006,1766,367.996,122.236,49.2255,True,
31173,169.072,2.77919e+006,1767,367.628,119.074,45.4301,True,
31173,169.072,2.77919e+006,1768,367.117,115.6,21.8805,True,
31173,169.072,2.77919e+006,1769,368.421,114.211,36.3371,True,
31173,169.072,2.77919e+006,1770,367.315,119.254,36.0802,True,
31173,169.072,2.77919e+006,1771,367.918,116.196,35.9838,True,
31173,169.072,2.77919e+006,1772,364.345,118.394,25.1176,True,
31173,169.072,2.77919e+006,1773,365.627,121.33,11.7864,True,
31174,3882.6,121023,1764,607.259,218.428,27.4145,False,
31174,3882.6,121023,1765,606.551,217.571,42.5606,False,
31180,113.202,4.15086e+006,1764,37.5193,308.498,35.1204,True,
31180,113.202,4.15086e+006,1765,43.5156,309.151,33.2869,True,
31180,113.202,4.15086e+006,1766,37.969,308.809,29.9843,True,
31180,113.202,4.15086e+006,1767,42.4796,310.207,43.2371,True,
31180,113.202,4.15086e+006,1768,37.3092,310.711,39.2051,True,
31180,113.202,4.15086e+006,1769,35.4768,310.051,16.7988,True,
31184,112.142,4.19008e+006,1764,273.506,393.383,31.2472,False,
31184,112.142,4.19008e+006,1765,274.969,395.892,36.862,False,
31184,112.142,4.19008e+006,1766,268.821,394.808,20.3545,False,
31185,126.527,3.7137e+006,1764,451.987,309.955,44.0667,False,
31185,126.527,3.7137e+006,1765,446.29,308.529,28.5324,False,
31185,126.527,3.7137e+006,1766,447.948,306.283,10.2332,False,
31186,170.396,2.7576e+006,1765,367.793,28.9304,29.7814,True,
31186,170.396,2.7576e+006,1766,365.45,23.7274,28.9661,True,
31186,170.396,2.7576e+006,1767,361.666,23.94,35.5859,True,
31186,170.396,2.7576e+006,1768,359.04,22.086,25.3391,True,
31186,170.396,2.7576e+006,1769,357.204,23.4163,30.5058,True,
31186,170.396,2.7576e+006,1770,360.018,24.6904,49.7028,True,
31186,170.396,2.7576e+006,1771,361.631,28.2088,37.3212,True,
31187,808.966,580845,1765,396.72,33.1544,41.4257,False,
31187,808.966,580845,1766,397.483,31.4922,40.1283,False,
31187,808.966,580845,1767,398.874,31.5002,41.6847,False,
31187,808.966,580845,1768,397.524,34.0809,36.0415,False,
31187,808.966,580845,1769,397.277,33.2986,39.7213,False,
31187,808.966,580845,1770,396.212,34.2313,36.5735,False,
31187,808.966,580845,1771,396.108,35.0226,43.0769,False,
31187,808.966,580845,1772,393.131,34.5782,41.5964,False,
31187,808.966,580845,1773,393.069,35.2733,49.2567,False,
31188,135.809,3.45988e+006,1765,419.489,44.8907,27.0467,False,
31188,135.809,3.45988e+006,1766,421.514,43.5169,32.4578,False,
31188,135.809,3.45988e+006,1767,427.146,44.9401,54.9469,False,
31192,339.087,1.38573e+006,1765,560.735,121.046,35.2695,False,
31192,339.087,1.38573e+006,1766,562.002,119.573,9.24687,False,
31192,339.087,1.38573e+006,1767,563.02,121.135,22.8806,False,
31192,339.087,1.38573e+006,1768,566.137,123.532,21.9101,False,
31198,115.915,4.05368e+006,1765,169.007,232.085,42.9184,True,
31198,115.915,4.05368e+006,1766,170.949,231.215,44.1956,True,
31198,115.915,4.05368e+006,1767,170.123,234.979,38.321,True,
31198,115.915,4.05368e+006,1768,163.32,234.299,24.279,True,
31198,115.915,4.05368e+006,1769,169.117,232.417,23.9541,True,
31198,115.915,4.05368e+006,1770,167.237,236.588,37.4306,True,
31198,115.915,4.05368e+006,1771,168.162,234.935,17.0723,True,
31199,301.183,1.56013e+006,1765,531.079,245.695,7.70781,False,
31199,301.183,1.56013e+006,1766,533.918,246.771,21.9148,False,
31201,119.45,3.93371e+006,1765,64.3329,277.528,24.4343,False,
31201,119.45,3.93371e+006,1766,63.1113,282.65,10.2298,False,
31201,119.45,3.93371e+006,1767,65.6274,278.808,31.6006,False,
31201,119.45,3.93371e+006,1768,65.812,281.024,33.2213,False,
31204,494.608,950012,1765,101.593,304.925,18.8964,False,
31204,494.608,950012,1766,103.067,304.661,19.988,False,
31204,494.608,950012,1767,102.625,307.301,24.7225,False,
31206,117.289,4.0062e+006,1765,394.575,423.107,37.4215,True,
31206,117.289,4.0062e+006,1766,396.172,421.048,29.1642,True,
31206,117.289,4.0062e+006,1767,399.376,423.495,38.1919,True,
31206,117.289,4.0062e+006,1768,392.508,421.05,36.0519,True,
31206,117.289,4.0062e+006,1769,397.189,423.457,23.957,True,
31206,117.289,4.0062e+006,1770,400.246,424.03,17.7512,True,
31212,50.5204,9.30087e+006,1766,172.257,81.8339,43.3732,False,
31212,50.5204,9.30087e+006,1767,169.582,88.1754,35.9535,False,
31212,50.5204,9.30087e+006,1768,170.913,94.0167,15.7566,False,
31214,26189.1,17942,1766,163.631,111.066,28.8069,False,
